0,0.0010261527088840613
1,0.0001478340637170527
2,0.00012974887848660896
3,0.00011121872604558722
4,9.815139990103872e-05
5,0.00011707546465704885
6,0.00010607336934483603
7,9.285435793502479e-05
8,9.830530132783467e-05
9,0.00010095447587054312
10,7.442567954983628e-05
11,8.017284590661811e-05
12,9.285607501460414e-05
13,8.945546723438793e-05
14,8.542298011042095e-05
15,8.485586259163548e-05
16,0.00010064581744788747
17,8.519825063633957e-05
18,7.256512579165007e-05
19,7.579064492783858e-05
20,0.00010159186294014184
21,7.87615134385214e-05
22,8.16662298245103e-05
23,9.735022482879615e-05
24,0.00010192776886089757
25,9.257325596596446e-05
26,8.737860303936583e-05
27,9.161642673863558e-05
28,8.03310132958292e-05
29,8.212738154987779e-05
30,9.651823144590266e-05
31,6.906201014298191e-05
32,8.34687890713675e-05
33,6.862751177053133e-05
34,7.43144615129991e-05
35,6.303528659461598e-05
36,7.752901867055816e-05
37,6.55486811386151e-05
38,9.820931717349391e-05
39,7.068469193563507e-05
40,8.463785884102756e-05
41,6.343219934277937e-05
42,7.08713961179937e-05
43,9.288186091555363e-05
44,6.991496496793755e-05
45,8.465344326918205e-05
46,6.762726241321654e-05
47,0.00010074164118302877
48,8.429878018499372e-05
49,8.827616034322187e-05
50,8.018268495085137e-05
51,8.730930194520114e-05
52,7.866159010161624e-05
53,0.00011176108553459009
54,8.933367341329036e-05
55,7.678284361792144e-05
56,9.016067003519342e-05
57,9.503614816939432e-05
58,0.00010359438174839415
59,9.248938049045666e-05
60,8.289593805156446e-05
61,7.142582269566672e-05
62,9.169449741570383e-05
63,7.96587261381712e-05
64,8.494841852826935e-05
65,7.394059565649078e-05
66,8.750725923732898e-05
67,6.910427763131247e-05
68,6.847727027806368e-05
69,7.433602304169626e-05
70,7.497270901997884e-05
71,8.156529049934193e-05
72,8.263064034437639e-05
73,8.476050228973705e-05
74,8.431738881213052e-05
75,5.820423863721236e-05
76,6.869282020906512e-05
77,7.87244150132844e-05
78,7.675765186215511e-05
79,5.783943943619918e-05
80,8.443058535242765e-05
81,7.96446567802338e-05
82,8.03479107848385e-05
83,7.278733609015482e-05
84,7.742884579267608e-05
85,5.939137042044072e-05
86,8.759296468000093e-05
87,8.627208487458967e-05
88,6.9452262523642e-05
89,6.814687208315593e-05
90,8.322701951343287e-05
91,5.889162896542648e-05
92,7.217663802218399e-05
93,8.191997140788576e-05
94,6.280492462419817e-05
95,8.131707446616993e-05
96,8.491512263220463e-05
97,9.242972831406661e-05
98,6.874510498518388e-05
99,7.264983901186613e-05
