0,0.0009349039867163845
1,0.0001569680596272531
2,0.00010428324555666253
3,9.112953070248143e-05
4,0.00010623424009463054
5,0.00010045306486756417
6,8.351462737224889e-05
7,0.00011717050412054837
8,0.00010712450723708912
9,0.00010683009641592583
10,9.337109788372947e-05
11,9.335060581636201e-05
12,9.535637459876624e-05
13,0.00010087011913743696
14,9.097589069956608e-05
15,0.00010417147496480501
16,7.424157772337991e-05
17,9.374564700719842e-05
18,9.778815736040545e-05
19,9.731287092113039e-05
20,6.755856140568686e-05
21,9.266577031243551e-05
22,7.727737441967929e-05
23,8.634632925667831e-05
24,8.065498878130692e-05
25,0.00010796098047466369
26,7.901257542712076e-05
27,7.221320765820797e-05
28,8.002444032276647e-05
29,8.87653378968794e-05
30,0.0001012082946927924
31,6.135526979178713e-05
32,8.162049846976188e-05
33,7.185531242422319e-05
34,0.00010957888534004418
35,6.635383104213307e-05
36,8.735035737735804e-05
37,8.19054445581573e-05
38,7.3888382177794e-05
39,9.824955862674987e-05
40,5.682682591762269e-05
41,9.594084115690022e-05
42,9.912976689125743e-05
43,8.234642505455625e-05
44,9.31441760139222e-05
45,7.895621481504547e-05
46,8.569591258321272e-05
47,8.066826792615073e-05
48,8.975952697332586e-05
49,8.539468097534666e-05
50,6.967040886909387e-05
51,6.561287258420454e-05
52,6.067139680305737e-05
53,8.683594647777138e-05
54,7.583066654737677e-05
55,7.737426761615029e-05
56,8.389959780223061e-05
57,8.921436906051028e-05
58,7.993724357568476e-05
59,6.99711473364579e-05
60,9.72550487119045e-05
61,8.55611842214776e-05
62,7.031274516806838e-05
63,9.922152667334585e-05
64,8.564254646286059e-05
65,7.875554822088239e-05
66,7.599546459683201e-05
67,6.8693247993597e-05
68,9.989443768344617e-05
69,8.184664795083103e-05
70,5.9930075916567104e-05
71,8.379222388472853e-05
72,6.649007447408527e-05
73,8.217070661663438e-05
74,6.3789993572083e-05
75,7.99243090350472e-05
76,7.895908453628017e-05
77,9.816504147444426e-05
78,7.270682941783558e-05
79,8.99756948153178e-05
80,6.971401912553838e-05
81,8.31626914144513e-05
82,7.718958352741443e-05
83,0.00010949995909391218
84,7.882366696613257e-05
85,8.586818497907222e-05
86,7.750770668283794e-05
87,7.192965186954116e-05
88,6.405449512472564e-05
89,9.585389395079545e-05
90,7.028991216867924e-05
91,7.928899553213774e-05
92,7.995492533633584e-05
93,9.571882098485408e-05
94,9.04707603477405e-05
95,7.405526567684216e-05
96,8.907977141071545e-05
97,6.68829232691958e-05
98,5.145253319489328e-05
99,0.00010136390131626403
